Index,symbol,Date,High,Low,Close,Volume,Dividends,Stock Splits,gross_margin,operating_margin,net_income_margin,return_on_assets,return_on_equity,current_ratio,debt_to_equity_ratio,asset_turnover_ratio
64,AMZN,2010-12-31,9.282500267,7.570000172,9.0,7351132000,0.0,0.0,1.0,0.0366079703429101,0.0321285140562249,0.0221311911475235,0.0606060606060606,1.3253952950250676,1.738490675990676,0.6888333244666702
65,AMZN,2011-03-31,9.579999924,8.029500008,9.006500244,6567336000,0.0,0.0,0.1599796851193499,0.0327069578466226,0.0132046724225495,0.0077005094183153,0.0176942969919695,1.4602846054333765,1.297808629372533,0.5831655017178059
66,AMZN,2011-06-30,10.31949997,8.768500328,10.2244997,6371752000,0.0,0.0,0.1638714891897353,0.0203071327540917,0.0007072135785007,0.000390167772142,0.0009014810045074,1.401988812927284,1.310495814552479,0.5516972298088177
67,AMZN,2011-09-30,12.19999981,8.854999542,10.8114996,7832530000,0.0,0.0,0.1575651533290358,0.007275071369371,-0.0252325260152868,-0.0143801826388159,-0.0352819984548029,1.3259077745600356,1.4535153232037086,0.5699065812952661
68,AMZN,2011-12-31,12.33549976,8.348500252,8.654999733,8427954000,0.0,0.0,1.0,0.0149159543342321,0.0055647983477712,0.003837328902603,0.0125048343431739,1.174140708915145,2.2587340466675263,0.6895719598069467
69,AMZN,2012-03-31,10.49250031,8.600000381,10.12549973,7401848000,0.0,0.0,0.1519295047098146,0.0145852324521422,0.0098754178061379,0.0063916613402822,0.0178792463210012,1.1588482074752098,1.7972768532526475,0.6472294606421162
70,AMZN,2012-06-30,11.69200039,9.182499886,11.41749954,5381106000,0.0,0.0,0.1616327167720284,0.0083508936236634,0.0005463201436041,0.0003329844924364,0.0009327115256495,1.075611090842758,1.801065956029314,0.6095043287984017
71,AMZN,2012-09-30,13.20549965,10.63049984,12.7159996,4022062000,0.0,0.0,0.1553250145095763,-0.002031340684852,-0.0198781195589088,-0.0119996496452658,-0.0362769760360121,1.040698135660452,2.0231696014828544,0.6036612069720592
72,AMZN,2012-12-31,13.15550041,10.9090004,12.54349995,4193066000,0.0,0.0,1.0,0.0232344673283231,0.0055647983477712,0.0029795730302564,0.0118408203125,1.1207241343016523,2.9739990234375,0.5354323452618646
73,AMZN,2013-03-31,14.23600006,12.60350037,13.32450008,4227876000,0.0,0.0,0.1657417222672569,0.0112864001995385,0.0051131757810064,0.0028896641646403,0.0097248576850094,1.138222160200949,2.3653937381404173,0.565140783028509
74,AMZN,2013-06-30,14.16699982,12.28750038,13.88449955,3890850000,0.0,0.0,0.1751643162529513,0.0050411588284091,-0.0004466849594792,-0.0002363028727677,-0.0008015573113477,1.1051917203936206,2.392076033436391,0.5290146170205583
75,AMZN,2013-09-30,16.0284996,13.8579998,15.63199997,3095592000,0.0,0.0,0.1690900562851782,-0.0014657598499061,-0.0024038461538461,-0.0012868397099902,-0.0045119401342577,1.074310505113108,2.506217673599648,0.5353253193559524
76,AMZN,2013-12-31,20.28149986,14.82499981,19.93950081,3743796000,0.0,0.0,1.0,0.0199319967170828,0.0093406808144761,0.0059513434099454,0.0245228811820233,1.0715839860748475,3.1205622819618304,0.6371423591224881
77,AMZN,2014-03-31,20.40299988,16.54400063,16.81850052,4785488000,0.0,0.0,0.1744758617188689,0.0074115437331844,0.0054825118026295,0.0029699703002969,0.0104570100697134,1.0528408781391294,2.520914020139427,0.5417170828291717
78,AMZN,2014-06-30,17.41500092,14.21899986,16.23900032,5868760000,0.0,0.0,0.1796838559212231,-0.0007774034724021,-0.0065301891681782,-0.0033247137052087,-0.0118845500848896,1.0002133219561624,2.574608564421807,0.50912976938097
79,AMZN,2014-09-30,18.24250031,15.22949982,16.12199974,4589810000,0.0,0.0,0.1586458840720896,-0.0264978080857282,-0.0212859230394544,-0.0108117469506915,-0.0422794117647058,0.8910853085116591,2.9105069659442724,0.5079294391251639
80,AMZN,2014-12-31,17.06299973,14.19999981,15.51749992,5337276000,0.0,0.0,1.0,0.0201513911620294,0.0072967812329514,0.0039262452985964,0.0199236570151754,1.1152764427355903,4.074480960804395,0.5380790753141914
81,AMZN,2015-03-31,19.46850014,14.26249981,18.60499954,4588122000,0.0,0.0,0.1889655782674099,0.0112821874170427,-0.0025219007167507,-0.0011382925611582,-0.0052423434194794,1.1184363808948528,3.605444679481284,0.45136295556665
82,AMZN,2015-06-30,22.63249969,18.41699982,21.7045002,3827506000,0.0,0.0,0.2076199557886524,0.0201118287027003,0.0039876901738112,0.0017543859649122,0.0078178110129163,1.1036717965874874,3.4561522773623388,0.4399504195270786
83,AMZN,2015-09-30,29.0284996,21.2784996,25.59449959,5234042000,0.0,0.0,0.2044608192694715,0.0160843039378813,0.0031297044608192,0.0014049439800818,0.0063555913113435,1.0822298083055109,3.523732904263878,0.4489062777876578
84,AMZN,2015-12-31,34.8219986,25.29999924,33.79449844,5492370000,0.0,0.0,1.0,0.0309956080230508,0.0134836489775365,0.0074443603564643,0.0360131500298864,1.0536488919054503,3.8376419605499104,0.5521028001297358
85,AMZN,2016-03-31,32.88600159,23.70000076,29.68199921,6967104000,0.0,0.0,0.2200889317844955,0.0369170314708214,0.0176829478473682,0.0083922261484098,0.0347655191108701,1.082520310781566,3.1425860666847383,0.4745942939405836
86,AMZN,2016-06-30,36.57500076,29.26250076,35.78099823,4872392000,0.0,0.0,0.2335248283148441,0.0424260433174854,0.0282950343370311,0.0131692175302722,0.0518200507921151,1.0889917869334504,2.9349377191921633,0.4654250414899502
87,AMZN,2016-09-30,41.99750137,35.82699966,41.8655014,3719432000,0.0,0.0,0.2109154497484354,0.0176402012516873,0.0077310099398699,0.0035544522335218,0.0141716342368687,1.063018687682847,2.9870093352828704,0.4597655754122177
88,AMZN,2016-12-31,42.36050034,35.50500107,37.49349976,5216198000,0.0,0.0,1.0,0.0286916165611211,0.0171235225532109,0.0089805999856118,0.0388384754990925,1.044846631367537,3.324708322530464,0.5244598450876478
89,AMZN,2017-03-31,44.51750183,37.38499832,44.32699966,4061460000,0.0,0.0,0.2244553759662684,0.0282501756851721,0.0203513703443429,0.0089416937346391,0.0334040786195441,1.0551084253589669,2.735766356002584,0.4393656831626918
90,AMZN,2017-06-30,50.84999847,44.22449875,48.40000153,4917542000,0.0,0.0,0.2977361684121443,0.0166084840791283,0.005209986247752,0.0022442214146569,0.0084862582924097,1.0120187561697926,2.7813819247006117,0.4307538077716134
91,AMZN,2017-09-30,54.16550064,46.58750153,48.06750107,4309920000,0.0,0.0,0.2878941079143303,0.0079740784998621,0.0058828936483132,0.0022209305351922,0.0103820261172844,1.0319935418082935,3.6746289236758862,0.3775234889430626
92,AMZN,2017-12-31,60.67050171,47.51850128,58.4734993,4365186000,0.0,0.0,1.0,0.0351843580963723,0.0307015367310141,0.0141344908993983,0.0669818470533039,1.039977195376881,3.73889350030676,0.4603838245373543
93,AMZN,2018-03-31,80.8769989,58.52550125,72.36699677,7291106000,0.0,0.0,0.3196679286953778,0.0379988957248777,0.0321225745385707,0.0128915338472009,0.0517751009121825,1.0579456759288168,3.016209515939358,0.4013231826023646
94,AMZN,2018-06-30,88.15499878,67.64399719,84.98999786,5749528000,0.0,0.0,0.3406543212226177,0.0567725481986182,0.0482271663209181,0.0188963460104399,0.0724103443349049,1.072439518907108,2.8319759965709386,0.3918195376584638
95,AMZN,2018-09-30,102.5250015,83.90299988,100.1500015,5770848000,0.0,0.0,0.335675406453449,0.0662421288555267,0.0512825073819773,0.0200633285778906,0.0736869009584664,1.0824416166582316,2.6727156549520767,0.3912314276766763
96,AMZN,2018-12-31,101.6595001,65.34999847,75.09850311,9546470000,0.0,0.0,1.0,0.0523050992636392,0.0418192116933534,0.0186107422163199,0.0695079106294059,1.098112324721089,2.734827435762015,0.4450285278638532
97,AMZN,2019-03-31,91.1875,73.04650116,89.03749847,6315416000,0.0,0.0,0.3468545138947403,0.0744872680699034,0.0600111225332412,0.0199941606495154,0.0735591819871927,1.0900541643771096,2.679033257591407,0.3331742484643631
98,AMZN,2019-06-30,98.22000122,83.59999847,94.6815033,5084002000,0.0,0.0,0.2970597102553117,0.0489360689294044,0.0416527824058647,0.0137182455278519,0.0494713631480748,1.1020695197910388,2.6062456418084845,0.3293476386326698
99,AMZN,2019-09-30,101.7900009,85.46099854,86.79550171,4281858000,0.0,0.0,0.2812962563770927,0.0453689731982467,0.0306675289214629,0.0107182858778798,0.0377645643094783,1.095902184762116,2.5233772209244707,0.3494994952259931
100,AMZN,2019-12-31,95.06999969,84.25299835,92.39199829,3811726000,0.0,0.0,1.0,0.0443633701979711,0.0373754817754497,0.0145084529052422,0.0526587173702868,1.0970482394205805,2.6295198195294875,0.3881810271345361
101,AMZN,2020-03-31,109.2975006,81.30149841,97.48600006,6820350000,0.0,0.0,0.3013857428381079,0.0531512325116588,0.0337774816788807,0.0114582485829739,0.0388374800833435,1.0787093374816523,2.3894778771908323,0.3392274383243385
102,AMZN,2020-06-30,139.8000031,94.45749664,137.9409943,5900250000,0.0,0.0,0.3151656893649233,0.0660158853901863,0.0592369137601825,0.020297002872473,0.0711127387152777,1.181179176961745,2.5036078559027777,0.3426411266907717
103,AMZN,2020-09-30,177.6125031,137.6999969,157.4364929,6538358000,0.0,0.0,0.3062047494175538,0.0647115977308106,0.0661429004252118,0.022436113247265,0.0764844457867713,1.1084955648010049,2.4089882210812443,0.3392066737779919
104,AMZN,2020-12-31,174.8119965,147.5059967,162.8464966,5691856000,0.0,0.0,1.0,0.0547409501811954,0.0575206084982676,0.022484783387039,0.0773200291208085,1.0502274795268425,2.4387713588283155,0.3908996092716262
105,AMZN,2021-03-31,171.6999969,144.0500031,154.7039948,4436478000,0.0,0.0,0.3241340389312412,0.082016505069943,0.075003700688328,0.0250930892635501,0.0784649632210607,1.0520259263110463,2.1269550909794814,0.3345580155814248
106,AMZN,2021-06-30,177.6999969,155.7774963,172.0079956,4380690000,0.0,0.0,0.3228947718504723,0.0683073921333865,0.0689814198926876,0.0215864275822257,0.0677508427480118,1.19573485465906,2.138585228609009,0.3129310416603065
107,AMZN,2021-09-30,188.654007,158.7879944,164.2519989,4182104000,0.0,0.0,0.3141400210503393,0.0440242441839364,0.0286357202482488,0.0082530085825013,0.0261769682492286,1.117239543848896,2.171809163597757,0.2882067749983002
108,AMZN,2021-12-31,188.1074982,158.8125,166.7169952,4077090000,0.0,0.0,0.1523925699217694,0.025273368735528,0.1046215203465227,0.0340578624607358,0.1036059170313573,1.1357597739445826,2.04205577055228,0.3255340043609662
109,AMZN,2022-03-31,171.3999939,133.5724945,162.9974976,4842744000,0.0,0.0,0.3191161002189919,0.0316331281361543,-0.0331419309226975,-0.0093581032556169,-0.0286863530869172,0.95962955529432,2.065402496996291,0.2823644547882376
110,AMZN,2022-06-30,168.3945007,101.2600021,106.2099991,5491085100,0.0,20.0,0.3284577667526735,0.0275194345117104,-0.0168252677689927,-0.0048317005298669,-0.0154335550448242,0.952783856412742,2.194228398350101,0.287169309648153
111,AMZN,2022-09-30,146.5700073,105.8499985,113.0,3718789200,0.0,0.0,0.3207918911861751,0.0199792690356936,0.0227249349190147,0.0067046096525835,0.0208889438427801,0.9365929767816304,2.115609248739899,0.295033172877146
112,AMZN,2022-12-31,123.0,81.69000244,84.0,5043638000,0.0,0.0,-0.0091659028414298,0.0184463794683776,0.0018736183749393,0.0006008537310206,0.0019035489547598,0.9446435811136924,2.1680737864875415,0.3206916301939806
113,AMZN,2023-03-31,114.0,81.43000031,103.2900009,4237140900,0.0,0.0,0.3428221634216658,0.0377078314442557,0.0250543027526559,0.0068306422784886,0.0205272899059058,0.9230941248221184,2.0051771222965713,0.2726335011563855
114,AMZN,2023-06-30,131.4900055,97.70999908,130.3600006,3899624000,0.0,0.0,0.3645995567269677,0.0575131783874445,0.0505421109380615,0.0141329586877914,0.0400351122762482,0.9476787328485272,1.832748128729197,0.2796273923958401
115,AMZN,2023-09-30,145.8600006,123.0400009,127.1200027,3389452900,0.0,0.0,0.3700161060042339,0.0786873254889825,0.069480880274013,0.0202902956151683,0.0539915725270941,0.9847191042186016,1.6609554415132288,0.2920270372964346
116,AMZN,2023-12-31,155.6300049,118.3499985,151.9400024,3181680200,0.0,0.0,0.2326903996976282,0.0780083624681092,0.0627421336105074,0.0201267774801365,0.0526266253869969,1.0450772206625152,1.6147566563467493,0.3207856717956101
117,AMZN,2024-03-31,181.6999969,144.0500031,180.3800049,2700335000,0.0,0.0,0.3970475823135453,0.107345979873067,0.0731512325116588,0.0196452146923831,0.048144336082636,1.0720687739025268,1.4506902488218922,0.2685561680625422
118,GE,2009-09-30,60.92502166,45.04468272,57.0997963,555256582,0.479244,0.0,0.5322515212981744,0.5703042596348884,0.2022718052738336,0.0031643239922522,0.0212117860272783,0.4744874542932795,5.632967182567707,0.0156439202585276
